null,lib,egka,EGKA,GGKA,GSKV,GGKV,GSKA
104.849998,116.549995,789.75,3137.849854,2027.699951,61.199997,126.449997,70.199997
143.099991,32.399998,946.349976,2404.800049,64.799995,68.400002,135.449997,84.150002
36.899998,33.299999,2803.5,4116.149902,749.25,43.199997,9,56.25
105.75,156.149994,517.049988,1058.400024,124.649994,93.599998,67.049995,50.849998
47.25,41.849998,117.449997,1871.099976,716.849976,73.349998,71.099998,58.049999
72,42.75,1247.849976,2354.399902,47.25,50.399998,80.549995,306
287.100006,49.949997,89.549995,2587.5,512.549988,126,65.25,100.349998
100.799995,92.699997,689.399963,1666.349976,572.399963,24.299999,221.849991,159.75
48.599998,307.799988,138.149994,2182.050049,1530,35.549999,82.349998,36.899998
71.099998,155.25,473.849976,1406.25,614.25,60.75,126.899994,85.049995
33.75,43.199997,787.949951,2038.949951,333,48.599998,108.899994,125.099998
82.349998,77.849998,843.299988,1507.5,1088.549927,46.349998,52.199997,67.949997
55.799999,42.75,131.849991,1801.349976,397.349976,58.049999,69.299995,122.849998
124.649994,54,141.75,1559.25,365.849976,40.5,45.899998,137.699997
126.899994,106.649994,514.349976,1523.699951,1008,144.449997,29.699999,112.049995
47.699997,67.049995,179.099991,2616.300049,643.950012,48.149998,34.649998,280.350006
120.149994,63,936.449951,787.049988,4877.100098,101.699997,97.649994,80.099998
54.899998,216.449997,202.049988,6412.5,950.849976,69.75,27,156.599991
78.75,112.049995,1041.299927,1566.899902,359.099976,51.299999,36.450001,131.849991
178.199997,74.699997,879.75,1147.5,2032.199951,40.049999,46.799999,79.650002
67.049995,84.150002,599.849976,877.949951,241.199997,83.25,185.849991,76.949997
67.049995,69.299995,871.649963,5670.449707,1602,66.150002,45.449997,185.849991
200.699997,130.050003,467.099976,821.25,519.75,232.649994,79.199997,148.050003
144.899994,36,556.649963,891.449951,609.299988,32.399998,174.599991,66.599998
519.75,53.549999,6906.149902,2565.449951,1025.549927,36.899998,57.599998,59.399998
45.449997,45.899998,632.25,4928.399902,240.299988,80.099998,139.949997,71.549995
36.899998,50.399998,817.199951,953.549988,504.449982,128.25,37.349998,103.049995
74.699997,28.799999,1327.049927,1082.25,202.5,14.4,71.549995,78.75
51.299999,128.699997,304.649994,1899,356.849976,150.75,101.699997,40.049999
375.75,54.899998,671.849976,2244.599854,1224.900024,66.150002,256.049988,58.949997
28.799999,77.849998,2015.099976,773.099976,1001.699951,43.649998,66.599998,85.5
37.799999,54.449997,287.100006,924.299988,271.350006,67.049995,89.549995,40.5
141.75,102.149994,1170.449951,594.450012,344.25,77.849998,142.649994,122.399994
102.149994,180,1788.75,982.799988,421.199982,83.25,39.149998,111.599998
203.849991,265.949982,1796.399902,2310.300049,782.099976,93.599998,87.75,51.75
66.599998,207,993.149963,1844.549927,264.600006,89.099998,98.549995,50.399998
106.649994,62.099998,949.049988,3181.049805,1118.25,145.800003,55.799999,76.5
159.75,50.849998,675,619.649963,907.649963,82.799995,60.75,75.150002
25.65,92.25,685.349976,1538.549927,115.649994,94.949997,51.75,169.199997
44.099998,63.899998,1298.699951,1894.949951,323.100006,262.799988,79.650002,49.049999
86.399994,20.699999,709.649963,2682.899902,358.649994,136.349991,121.5,238.949997
31.949999,110.25,478.349976,1691.099976,397.349976,30.599998,55.799999,287.549988
322.199982,128.25,386.099976,1050.75,144,63.899998,65.25,85.949997
56.699997,82.349998,392.399994,4225.949707,760.049988,72.449997,59.849998,98.099998
40.049999,33.75,577.799988,372.149994,692.099976,211.949997,18.449999,46.799999
110.25,33.75,2180.25,2386.800049,576,61.649998,31.5,44.549999
68.400002,65.699997,915.299988,1271.699951,666.450012,75.599998,37.799999,72.900002
204.75,46.799999,355.949982,1143.449951,821.699951,38.700001,28.799999,146.25
49.5,82.799995,2554.649902,553.049988,2543.849854,52.199997,50.849998,141.300003
174.149994,67.949997,680.849976,1446.299927,370.799988,68.849998,129.149994,186.299988
85.5,40.950001,2861.099854,1149.299927,1320.299927,86.849998,86.399994,59.849998
187.199997,34.649998,416.699982,1679.849976,337.949982,202.5,95.849998,87.75
80.549995,58.949997,1456.199951,7759.349609,614.700012,169.649994,156.599991,160.199997
146.25,98.099998,133.199997,1014.299988,719.549988,47.25,72.900002,156.149994
65.699997,71.099998,436.949982,1592.549927,1239.299927,87.299995,86.849998,54.899998
45.899998,27.9,2086.649902,2358,535.950012,153,113.399994,107.099998
68.400002,97.649994,508.949982,468.449982,585,52.199997,42.299999,220.5
85.949997,34.200001,70.650002,176.399994,270.449982,95.849998,81,47.25
96.299995,71.549995,1012.5,2060.099854,981,26.549999,345.149994,236.25
39.599998,60.299999,173.25,819.449951,2034,72.900002,223.199997,90.449997
162.899994,90,488.699982,2605.5,518.399963,181.349991,76.5,80.549995
108,196.649994,789.75,948.149963,87.299995,261.449982,119.25,126
73.799995,61.199997,828,1542.149902,234,112.049995,144.899994,50.399998
41.849998,134.099991,767.25,1691.549927,1055.699951,58.949997,64.799995,43.649998
66.599998,36.450001,1089.449951,3172.049805,931.5,92.699997,38.700001,56.25
119.25,188.549988,824.399963,871.199951,1716.299927,59.849998,46.349998,168.75
82.349998,45.449997,578.700012,657.450012,120.149994,50.399998,128.25,50.399998
76.949997,98.549995,973.349976,1363.049927,441.449982,56.699997,96.299995,34.649998
68.849998,137.25,485.099976,1840.949951,43.199997,22.5,29.699999,36
57.149998,489.599976,369.899994,517.5,261.899994,56.699997,256.5,101.25
88.199997,224.099991,1099.349976,2589.300049,697.949951,83.25,50.849998,65.699997
24.75,54,784.799988,532.349976,618.299988,174.149994,82.349998,39.599998
80.549995,250.199997,478.799988,1410.75,694.799988,91.799995,88.649994,93.149994
62.549999,98.549995,1084.949951,342.449982,1677.599976,132.300003,93.599998,83.25
264.600006,46.349998,701.549988,2118.149902,774.899963,87.75,240.75,65.25
135.449997,46.799999,631.799988,1020.149963,502.649994,19.35,237.149994,43.649998
160.649994,95.399994,1343.699951,3337.649902,853.199951,115.199997,119.25,46.349998
162.449997,119.25,670.5,1893.149902,688.049988,58.5,128.699997,83.699997
89.099998,69.299995,2796.299805,681.75,101.25,157.050003,118.799995,49.5
17.549999,65.699997,229.049988,1781.099976,1022.399963,364.949982,139.5,61.649998
50.849998,175.949997,2132.550049,3825,274.5,47.25,124.199997,265.949982
73.799995,94.5,1021.5,513.899963,791.549988,20.699999,94.049995,113.399994
27,49.049999,8457.75,2002.949951,108.449997,53.099998,45.899998,144
175.949997,49.5,474.299988,948.149963,264.149994,65.25,144,49.049999
66.599998,169.199997,45,934.649963,711,51.75,46.349998,81.900002
234,97.649994,860.399963,1251,803.25,194.849991,78.299995,92.699997
27.449999,61.649998,1502.549927,344.699982,557.099976,52.649998,89.099998,70.650002
69.75,32.849998,436.049988,908.099976,2481.75,56.25,47.25,36.899998
60.299999,74.25,489.599976,714.599976,2026.349976,55.799999,159.300003,129.599991
42.299999,45,4794.75,1931.849976,1502.549927,212.849991,52.649998,58.049999
68.849998,76.949997,925.199951,1715.399902,469.349976,44.549999,50.849998,84.599998
44.099998,94.049995,1198.799927,518.399963,1009.799988,61.649998,44.549999,130.5
61.649998,89.099998,491.399994,2470.5,415.349976,65.699997,152.099991,42.75
58.5,27.449999,471.149994,2252.25,420.75,46.349998,111.599998,69.299995
80.099998,158.849991,124.199997,2395.800049,183.599991,34.649998,76.049995,25.65
53.099998,121.5,232.649994,2565.449951,1891.799927,145.800003,146.699997,84.599998
90.449997,81.449997,628.649963,2368.800049,397.799988,211.049988,53.549999,79.650002
117.899994,80.549995,823.949951,1227.150024,888.299988,39.149998,111.149994,71.099998
57.149998,53.549999,2318.849854,936.449951,319.949982,193.5,68.400002,86.399994
51.75,358.199982,753.75,1143.449951,397.349976,183.599991,225.899994,68.400002
160.199997,52.649998,1048.5,1431,449.549988,44.549999,127.349998,43.649998
63.899998,479.25,502.649994,2930.399902,121.049995,301.949982,96.299995,98.549995
182.699997,62.099998,702.899963,843.299988,786.149963,55.799999,66.150002,42.299999
85.949997,121.049995,873.899963,1565.099976,256.049988,48.149998,105.299995,129.599991
183.149994,66.599998,843.299988,2043.899902,189,394.649994,104.399994,119.25
84.150002,27.449999,553.5,1890.899902,246.149994,290.699982,66.150002,54
234.899994,49.5,1602,1968.299927,735.299988,75.599998,114.75,122.849998
106.649994,57.149998,2214.449951,1585.349976,1202.849976,69.299995,86.399994,82.799995
159.300003,34.649998,554.849976,1317.599976,274.5,122.849998,101.699997,86.849998
130.5,67.949997,789.75,2947.5,570.149963,75.150002,37.799999,220.049988
67.949997,156.149994,911.25,2124.449951,608.849976,87.299995,146.25,43.199997
75.599998,37.349998,1554.299927,1328.849976,361.349976,35.099998,228.599991,81.900002
159.300003,114.75,924.75,2263.5,710.549988,70.650002,72.449997,130.050003
65.25,48.599998,845.549988,3423.149902,187.199997,130.5,217.349991,26.549999
211.049988,47.699997,314.549988,3057.75,472.5,42.75,315.899994,213.299988
75.599998,56.699997,1045.349976,1500.299927,870.75,49.049999,60.75,74.699997
87.299995,363.599976,890.549988,214.199997,396,141.75,169.199997,95.849998
32.849998,95.849998,1134,2611.800049,230.399994,182.25,49.049999,109.799995
67.049995,82.799995,2399.849854,203.849991,611.099976,124.649994,98.099998,53.549999
261,82.799995,542.25,2973.599854,585.450012,59.849998,45.449997,249.299988
65.25,69.75,2110.5,1122.75,1147.949951,54,167.399994,126.449997
65.25,180.449997,753.75,2170.349854,48.149998,32.399998,168.75,93.149994
46.799999,126.449997,2895.299805,1411.199951,1428.75,57.149998,35.099998,110.699997
109.799995,159.75,714.599976,538.200012,126,121.049995,97.199997,148.050003
30.15,80.099998,2720.699951,2583,134.550003,83.25,74.25,98.549995
41.849998,27,2526.300049,3382.199951,1072.349976,40.049999,59.849998,66.599998
48.599998,30.599998,851.849976,704.699951,153,44.099998,133.199997,49.949997
87.75,316.799988,149.849991,1435.5,1169.549927,117.449997,53.549999,119.699997
38.700001,127.349998,1809,847.799988,199.799988,41.399998,67.5,116.099998
129.599991,76.5,1367.549927,368.099976,2071.349854,85.949997,51.299999,262.350006
110.699997,128.25,625.5,1508.399902,167.399994,135.449997,92.25,153.899994
31.049999,81.449997,1085.400024,3397.949951,637.200012,95.849998,73.799995,150.75
65.699997,45,121.049995,2820.149902,902.25,154.349991,107.099998,98.549995
140.399994,102.149994,1179,2355.300049,1483.649902,75.150002,114.75,164.699997
84.150002,154.349991,196.649994,1351.349976,631.349976,49.049999,52.649998,29.699999
117.899994,36,1377.449951,1445.849976,466.199982,48.599998,107.549995,62.099998
59.849998,54,124.199997,5274,367.199982,126.449997,174.149994,74.25
144.449997,58.949997,413.099976,929.699951,217.799988,32.399998,94.949997,79.199997
74.699997,58.949997,1120.949951,2968.649902,711,81.449997,66.150002,118.349998
98.549995,48.599998,3525.299805,6309,197.099991,71.549995,64.799995,22.949999
48.149998,101.699997,154.349991,1301.849976,393.299988,121.049995,162.899994,60.299999
330.299988,225,129.149994,4985.549805,627.299988,334.799988,114.299995,67.949997
79.199997,129.149994,4275.449707,2094.75,867.149963,49.049999,80.549995,75.150002
190.799988,79.650002,546.299988,3184.649902,369.449982,124.199997,135.449997,110.25
47.25,146.699997,541.799988,816.75,3129.75,76.049995,100.349998,92.25
139.949997,146.25,3060.449951,274.5,441.899994,53.099998,115.649994,171.899994
97.199997,41.849998,915.75,810,885.599976,73.799995,53.099998,61.199997
40.5,155.25,522.899963,3051,1955.25,249.299988,51.299999,108.899994
106.649994,52.649998,409.949982,1958.849976,422.549988,77.400002,45.449997,27
139.949997,115.199997,659.25,1557.449951,130.949997,194.399994,156.599991,165.599991
31.5,44.099998,805.949951,859.5,153,98.549995,89.099998,44.549999
186.299988,81.449997,1011.149963,337.5,104.849998,52.649998,118.799995,114.75
173.25,74.699997,2244.149902,2136.599854,1584.449951,36.450001,93.149994,102.599998
85.049995,49.949997,109.349998,1675.349976,198,41.849998,138.599991,130.5
210.599991,101.25,996.299988,1067.400024,571.049988,91.349998,70.199997,85.5
65.25,41.399998,779.399963,590.399963,1032.75,56.25,78.75,48.599998
124.649994,81.449997,382.5,314.100006,94.949997,31.949999,78.75,189.899994
27.449999,31.049999,1494.449951,1093.949951,1212.299927,51.75,46.799999,93.149994
67.949997,85.5,202.949997,1443.599976,512.099976,60.75,117.899994,91.349998
103.5,76.049995,2529,1227.150024,214.649994,81.449997,100.349998,118.349998
39.599998,4063.949951,414,1602.899902,2749.050049,41.849998,56.699997,277.649994
42.75,66.599998,647.099976,689.849976,529.200012,38.25,108.449997,42.75
64.349998,224.099991,385.199982,2534.399902,1089.449951,120.149994,62.099998,59.399998
113.399994,65.699997,135.899994,1414.349976,1098.900024,59.399998,306,60.75
229.049988,120.599998,667.349976,871.649963,69.299995,108.449997,60.299999,59.849998
79.199997,73.349998,517.5,686.25,360.449982,43.649998,83.699997,85.5
141.75,129.149994,517.5,2862.899902,2256.75,88.199997,172.349991,49.949997
146.699997,82.799995,1337.400024,366.75,1152.900024,162.449997,58.5,57.599998
175.049988,48.149998,558.899963,4647.149902,459.449982,31.049999,64.349998,58.5
95.849998,79.199997,1052.099976,2976.299805,189,72.449997,65.699997,73.799995
75.150002,61.649998,77.400002,1548.449951,1270.349976,205.649994,108,58.5
75.150002,164.699997,868.949951,924.75,2369.699951,123.299995,77.400002,36.899998
85.049995,78.75,94.949997,1435.049927,713.699951,53.549999,121.949997,105.299995
47.25,439.649994,1569.149902,2679.75,330.299988,44.549999,67.949997,148.949997
553.049988,43.199997,849.149963,383.399994,137.25,45.899998,30.599998,47.699997
83.25,55.799999,528.299988,1584,565.200012,177.299988,49.049999,49.949997
40.950001,132.300003,721.799988,2087.550049,144.449997,38.25,80.099998,68.400002
45.899998,60.75,85.5,298.350006,1270.349976,90,55.799999,68.849998
91.799995,112.5,368.099976,1878.299927,452.699982,100.799995,289.350006,36.899998
103.949997,283.5,662.399963,4905,564.75,197.099991,165.149994,59.399998
79.650002,178.649994,364.5,3351.149902,190.799988,115.649994,99.449997,81.900002
63.449997,66.150002,135.449997,2010.149902,821.699951,61.649998,74.25,135
31.049999,192.599991,759.599976,321.299988,287.549988,143.099991,94.5,80.549995
341.549988,127.349998,1114.199951,2543.849854,170.550003,72,223.199997,75.150002
72,151.649994,882,907.649963,1315.799927,199.799988,158.849991,49.949997
68.400002,103.049995,1328.849976,1462.949951,75.599998,49.949997,143.099991,59.849998
82.349998,75.599998,537.299988,828,876.599976,167.399994,175.949997,135.449997
46.799999,58.5,81.900002,857.25,314.100006,34.649998,107.099998,47.699997
121.5,56.699997,666.450012,292.949982,1521.899902,138.599991,50.399998,104.849998
73.349998,38.700001,456.75,1677.149902,1722.599976,188.549988,52.199997,122.849998
47.699997,74.699997,338.399994,621.899963,182.25,108,79.199997,96.299995
70.199997,34.649998,1661.399902,3462.75,522.899963,81,156.149994,51.299999
51.299999,34.200001,263.699982,3974.849854,302.850006,236.699997,143.550003,128.699997
54.449997,59.399998,1521,3361.049805,1834.199951,214.199997,76.5,140.399994
64.349998,71.099998,694.349976,2819.25,694.349976,252,83.25,62.549999
49.5,215.549988,1354.049927,2296.349854,391.949982,59.849998,109.799995,68.400002
58.949997,77.849998,916.199951,9126,1112.400024,79.199997,70.199997,40.5
132.75,68.400002,739.349976,1144.799927,589.049988,105.299995,75.599998,214.649994
129.599991,45.899998,904.049988,657.450012,138.599991,45,158.849991,114.299995
194.849991,79.199997,323.100006,637.649963,499.5,106.199997,88.199997,24.75
197.099991,206.099991,518.849976,5257.799805,999.449951,69.75,49.949997,65.699997
84.150002,41.849998,96.75,3836.25,496.799988,54.449997,274.049988,40.049999
35.549999,52.649998,821.699951,844.199951,399.599976,157.050003,40.5,201.149994
59.399998,52.199997,174.599991,2006.099976,908.549988,84.150002,47.699997,40.5
89.099998,76.049995,568.799988,1620,320.850006,106.649994,134.099991,46.799999
26.549999,140.399994,591.299988,848.699951,152.550003,58.949997,89.099998,35.099998
102.149994,55.349998,2599.649902,1322.099976,929.25,69.299995,38.25,48.599998
81.900002,55.349998,354.149994,1265.849976,311.399994,129.599991,101.699997,111.599998
110.699997,107.099998,277.199982,1046.25,275.850006,41.849998,75.599998,69.75
144.449997,100.799995,1784.25,1092.599976,1216.349976,71.099998,104.849998,159.300003
74.699997,89.549995,312.299988,1872,728.099976,64.799995,146.699997,381.149994
168.300003,75.150002,941.399963,670.5,1419.299927,54,78.75,44.549999
43.649998,45,3749.399902,1662.75,1353.150024,206.099991,189.899994,135.899994
68.849998,64.349998,789.299988,3041.549805,192.149994,31.049999,123.75,82.349998
134.550003,43.649998,646.649963,3673.349854,1458,116.099998,104.399994,67.949997
73.799995,139.050003,473.399994,3401.099854,969.75,85.949997,99.899994,46.349998
246.599991,53.099998,99.449997,1342.349976,1359.449951,49.049999,49.949997,54.449997
25.65,89.099998,405,1134.900024,73.799995,52.649998,64.799995,111.599998
38.700001,62.549999,254.699997,993.149963,719.099976,75.599998,67.5,55.799999
